start_time,trip_count,date_time_lst,temp_°c,rel_hum_%,wind_spd_km_h,visibility_km,stn_press_kpa,weather
2022-01-11 16:00:00,6,2022-01-11 16:00:00,-10.0,69.0,22.0,16.1,100.74,Mostly Cloudy
2022-01-11 17:00:00,16,2022-01-11 17:00:00,-9.2,68.0,19.0,16.1,100.59,Unknown
2022-01-11 18:00:00,16,2022-01-11 18:00:00,-8.4,77.0,19.0,9.7,100.44,Snow Showers
2022-01-11 19:00:00,4,2022-01-11 19:00:00,-7.8,83.0,22.0,16.1,100.28,Snow Showers
2022-01-11 20:00:00,6,2022-01-11 20:00:00,-7.1,74.0,22.0,24.1,100.0,Unknown
2022-01-11 21:00:00,2,2022-01-11 21:00:00,-6.1,68.0,29.0,24.1,99.74,Unknown
2022-01-11 22:00:00,2,2022-01-11 22:00:00,-5.1,64.0,19.0,24.1,99.56,Mostly Cloudy
2022-01-11 23:00:00,2,2022-01-11 23:00:00,-4.5,60.0,19.0,24.1,99.52,Unknown
2022-01-12 00:00:00,0,2022-01-12 00:00:00,-4.4,60.0,17.0,24.1,99.43,Unknown
2022-01-12 01:00:00,0,2022-01-12 01:00:00,-3.9,62.0,15.0,24.1,99.27,Cloudy
2022-01-12 02:00:00,0,2022-01-12 02:00:00,-3.2,65.0,16.0,24.1,99.11,Unknown
2022-01-12 03:00:00,0,2022-01-12 03:00:00,-2.7,67.0,15.0,24.1,99.02,Unknown
2022-01-12 04:00:00,0,2022-01-12 04:00:00,-1.5,66.0,12.0,24.1,98.94,Cloudy
2022-01-12 05:00:00,2,2022-01-12 05:00:00,0.1,58.0,30.0,24.1,98.91,Unknown
2022-01-12 06:00:00,4,2022-01-12 06:00:00,0.0,59.0,24.0,24.1,98.97,Unknown
2022-01-12 07:00:00,4,2022-01-12 07:00:00,0.4,61.0,34.0,24.1,98.98,Cloudy
2022-01-12 08:00:00,18,2022-01-12 08:00:00,0.2,64.0,27.0,24.1,99.01,Unknown
2022-01-12 09:00:00,12,2022-01-12 09:00:00,0.7,65.0,23.0,24.1,99.06,Unknown
2022-01-12 10:00:00,2,2022-01-12 10:00:00,1.1,67.0,26.0,24.1,99.15,Cloudy
2022-01-12 11:00:00,8,2022-01-12 11:00:00,1.6,69.0,27.0,24.1,99.17,Unknown
2022-01-12 12:00:00,12,2022-01-12 12:00:00,1.6,71.0,19.0,19.3,99.17,Unknown
2022-01-12 13:00:00,10,2022-01-12 13:00:00,1.4,74.0,22.0,19.3,99.2,Cloudy
2022-01-12 14:00:00,12,2022-01-12 14:00:00,1.1,77.0,20.0,19.3,99.2,Unknown
2022-01-12 15:00:00,14,2022-01-12 15:00:00,1.3,69.0,25.0,24.1,99.23,Unknown
2022-01-12 16:00:00,16,2022-01-12 16:00:00,1.0,71.0,21.0,24.1,99.29,Cloudy
2022-01-12 17:00:00,16,2022-01-12 17:00:00,0.5,72.0,11.0,24.1,99.35,Unknown
2022-01-12 18:00:00,14,2022-01-12 18:00:00,0.6,74.0,17.0,24.1,99.42,Unknown
2022-01-12 19:00:00,6,2022-01-12 19:00:00,0.2,80.0,10.0,24.1,99.48,Cloudy
2022-01-12 20:00:00,10,2022-01-12 20:00:00,-0.4,91.0,9.0,24.1,99.5,Snow
2022-01-12 21:00:00,4,2022-01-12 21:00:00,-0.6,92.0,6.0,24.1,99.49,Unknown
2022-01-12 22:00:00,0,2022-01-12 22:00:00,-0.3,86.0,10.0,24.1,99.46,Cloudy
2022-01-12 23:00:00,2,2022-01-12 23:00:00,-0.6,88.0,9.0,24.1,99.43,Unknown
2022-01-13 00:00:00,0,2022-01-13 00:00:00,-0.2,83.0,8.0,24.1,99.43,Unknown
2022-01-13 01:00:00,0,2022-01-13 01:00:00,-0.6,83.0,9.0,24.1,99.38,Mostly Cloudy
2022-01-13 02:00:00,0,2022-01-13 02:00:00,-0.8,86.0,4.0,24.1,99.34,Unknown
2022-01-13 03:00:00,0,2022-01-13 03:00:00,-0.7,86.0,3.0,24.1,99.35,Unknown
2022-01-13 04:00:00,0,2022-01-13 04:00:00,-1.0,87.0,6.0,24.1,99.29,Cloudy
2022-01-13 06:00:00,6,2022-01-13 06:00:00,-0.3,85.0,4.0,24.1,99.26,Snow
2022-01-13 08:00:00,6,2022-01-13 08:00:00,-0.2,84.0,3.0,19.3,99.28,Unknown
2022-01-13 09:00:00,12,2022-01-13 09:00:00,0.0,86.0,7.0,19.3,99.25,Unknown
2022-01-13 10:00:00,4,2022-01-13 10:00:00,0.3,83.0,7.0,16.1,99.28,Cloudy
2022-01-13 11:00:00,6,2022-01-13 11:00:00,-0.1,97.0,3.0,4.8,99.25,"Freezing Drizzle,Fog"
2022-01-13 12:00:00,20,2022-01-13 12:00:00,0.0,100.0,3.0,6.4,99.15,Fog
2022-01-13 13:00:00,14,2022-01-13 13:00:00,0.2,96.0,3.0,9.7,99.06,Fog
2022-01-13 14:00:00,14,2022-01-13 14:00:00,0.6,89.0,3.0,9.7,99.03,Fog
2022-01-13 15:00:00,18,2022-01-13 15:00:00,0.8,88.0,7.0,9.7,99.06,Fog
2022-01-13 17:00:00,14,2022-01-13 17:00:00,0.4,84.0,6.0,16.1,99.14,Unknown
2022-01-13 18:00:00,10,2022-01-13 18:00:00,0.4,84.0,4.0,16.1,99.19,Unknown
2022-01-13 19:00:00,6,2022-01-13 19:00:00,0.4,85.0,9.0,24.1,99.23,Mostly Cloudy
2022-01-13 20:00:00,8,2022-01-13 20:00:00,-0.5,73.0,17.0,24.1,99.27,Unknown
2022-01-13 21:00:00,8,2022-01-13 21:00:00,-1.6,74.0,18.0,24.1,99.28,Unknown
2022-01-13 22:00:00,2,2022-01-13 22:00:00,-3.4,79.0,15.0,24.1,99.33,Mostly Cloudy
2022-01-13 23:00:00,4,2022-01-13 23:00:00,-1.2,72.0,19.0,24.1,99.37,Unknown
2022-01-14 00:00:00,0,2022-01-14 00:00:00,-1.6,75.0,14.0,24.1,99.37,Unknown
2022-01-14 01:00:00,2,2022-01-14 01:00:00,-1.6,79.0,17.0,24.1,99.38,Cloudy
2022-01-14 02:00:00,0,2022-01-14 02:00:00,-2.2,73.0,20.0,24.1,99.44,Unknown
2022-01-14 03:00:00,0,2022-01-14 03:00:00,-3.0,66.0,18.0,24.1,99.53,Unknown
2022-01-14 04:00:00,0,2022-01-14 04:00:00,-3.4,67.0,21.0,24.1,99.58,Mostly Cloudy
2022-01-14 05:00:00,0,2022-01-14 05:00:00,-4.1,68.0,19.0,24.1,99.65,Unknown
2022-01-14 06:00:00,6,2022-01-14 06:00:00,-4.6,71.0,21.0,24.1,99.76,Unknown
2022-01-14 07:00:00,4,2022-01-14 07:00:00,-5.6,72.0,29.0,24.1,99.86,Cloudy
2022-01-14 08:00:00,8,2022-01-14 08:00:00,-6.4,72.0,30.0,24.1,99.98,Unknown
2022-01-14 09:00:00,4,2022-01-14 09:00:00,-7.2,73.0,28.0,24.1,100.07,Unknown
2022-01-14 10:00:00,2,2022-01-14 10:00:00,-7.5,68.0,28.0,24.1,100.17,Mainly Clear
2022-01-14 11:00:00,8,2022-01-14 11:00:00,-8.9,65.0,27.0,24.1,100.26,Unknown
2022-01-14 12:00:00,12,2022-01-14 12:00:00,-8.7,61.0,27.0,24.1,100.28,Unknown
2022-01-14 13:00:00,14,2022-01-14 13:00:00,-8.9,54.0,28.0,24.1,100.24,Clear
2022-01-14 14:00:00,4,2022-01-14 14:00:00,-9.2,50.0,30.0,24.1,100.29,Unknown
2022-01-14 15:00:00,10,2022-01-14 15:00:00,-9.7,48.0,26.0,24.1,100.33,Unknown
2022-01-14 16:00:00,14,2022-01-14 16:00:00,-10.9,46.0,28.0,24.1,100.39,Mainly Clear
2022-01-14 17:00:00,4,2022-01-14 17:00:00,-12.1,52.0,31.0,24.1,100.45,Unknown
2022-01-14 18:00:00,8,2022-01-14 18:00:00,-12.9,53.0,29.0,24.1,100.55,Unknown
2022-01-14 19:00:00,4,2022-01-14 19:00:00,-13.6,52.0,26.0,24.1,100.64,Clear
2022-01-14 20:00:00,4,2022-01-14 20:00:00,-14.2,53.0,22.0,24.1,100.68,Unknown
2022-01-14 21:00:00,0,2022-01-14 21:00:00,-14.9,52.0,27.0,24.1,100.72,Unknown
2022-01-14 22:00:00,2,2022-01-14 22:00:00,-16.0,47.0,26.0,24.1,100.76,Clear
2022-01-14 23:00:00,0,2022-01-14 23:00:00,-17.2,50.0,25.0,24.1,100.81,Unknown
2022-01-15 00:00:00,0,2022-01-15 00:00:00,-18.5,51.0,28.0,24.1,100.84,Unknown
2022-01-15 01:00:00,0,2022-01-15 01:00:00,-19.1,52.0,27.0,24.1,100.89,Clear
2022-01-15 02:00:00,0,2022-01-15 02:00:00,-19.6,53.0,25.0,24.1,100.9,Unknown
2022-01-15 03:00:00,0,2022-01-15 03:00:00,-19.8,53.0,29.0,24.1,100.93,Unknown
2022-01-15 04:00:00,0,2022-01-15 04:00:00,-20.0,56.0,20.0,24.1,100.99,Mainly Clear
2022-01-15 05:00:00,0,2022-01-15 05:00:00,-20.5,56.0,27.0,24.1,101.02,Unknown
2022-01-15 06:00:00,0,2022-01-15 06:00:00,-20.9,54.0,20.0,24.1,101.12,Unknown
2022-01-15 07:00:00,4,2022-01-15 07:00:00,-21.0,54.0,28.0,24.1,101.15,Mainly Clear
2022-01-15 08:00:00,2,2022-01-15 08:00:00,-20.9,51.0,22.0,24.1,101.2,Unknown
2022-01-15 09:00:00,2,2022-01-15 09:00:00,-20.1,48.0,22.0,24.1,101.28,Unknown
2022-01-15 10:00:00,2,2022-01-15 10:00:00,-19.2,46.0,18.0,24.1,101.36,Mostly Cloudy
2022-01-15 11:00:00,2,2022-01-15 11:00:00,-18.1,41.0,18.0,24.1,101.29,Unknown
2022-01-15 12:00:00,4,2022-01-15 12:00:00,-16.6,37.0,11.0,24.1,101.22,Unknown
2022-01-15 13:00:00,4,2022-01-15 13:00:00,-15.2,33.0,14.0,24.1,101.16,Mainly Clear
2022-01-15 14:00:00,8,2022-01-15 14:00:00,-14.3,31.0,12.0,24.1,101.14,Unknown
2022-01-15 15:00:00,6,2022-01-15 15:00:00,-14.0,31.0,4.0,24.1,101.07,Unknown
2022-01-15 16:00:00,6,2022-01-15 16:00:00,-13.7,31.0,9.0,24.1,101.06,Clear
2022-01-15 17:00:00,6,2022-01-15 17:00:00,-14.4,34.0,10.0,24.1,101.03,Unknown
2022-01-15 18:00:00,6,2022-01-15 18:00:00,-15.2,47.0,14.0,24.1,101.02,Unknown
2022-01-15 19:00:00,8,2022-01-15 19:00:00,-16.0,49.0,13.0,24.1,101.03,Clear
2022-01-15 20:00:00,2,2022-01-15 20:00:00,-16.4,53.0,13.0,24.1,101.03,Unknown
2022-01-15 21:00:00,6,2022-01-15 21:00:00,-16.9,53.0,12.0,24.1,101.01,Unknown
2022-01-15 22:00:00,2,2022-01-15 22:00:00,-16.7,57.0,12.0,24.1,100.96,Mostly Cloudy
2022-01-15 23:00:00,0,2022-01-15 23:00:00,-16.5,59.0,12.0,16.1,100.88,Snow
2022-01-16 00:00:00,0,2022-01-16 00:00:00,-16.1,59.0,8.0,9.7,100.83,Snow
2022-01-16 01:00:00,0,2022-01-16 01:00:00,-15.5,65.0,10.0,9.7,100.71,Snow
2022-01-16 02:00:00,0,2022-01-16 02:00:00,-14.6,70.0,9.0,9.7,100.7,Snow
2022-01-16 03:00:00,0,2022-01-16 03:00:00,-14.3,74.0,3.0,9.7,100.61,Snow
2022-01-16 04:00:00,0,2022-01-16 04:00:00,-14.8,78.0,11.0,24.1,100.48,Snow
2022-01-16 05:00:00,0,2022-01-16 05:00:00,-14.8,81.0,8.0,24.1,100.42,Unknown
2022-01-16 06:00:00,0,2022-01-16 06:00:00,-14.8,82.0,4.0,24.1,100.37,Unknown
2022-01-16 07:00:00,0,2022-01-16 07:00:00,-14.4,83.0,5.0,24.1,100.32,Mainly Clear
2022-01-16 08:00:00,2,2022-01-16 08:00:00,-14.8,84.0,13.0,24.1,100.18,Unknown
2022-01-16 09:00:00,4,2022-01-16 09:00:00,-12.1,82.0,8.0,24.1,100.09,Unknown
2022-01-16 11:00:00,6,2022-01-16 11:00:00,-6.3,66.0,15.0,24.1,99.95,Unknown
2022-01-16 12:00:00,6,2022-01-16 12:00:00,-4.7,63.0,8.0,24.1,99.72,Unknown
2022-01-16 13:00:00,16,2022-01-16 13:00:00,-3.4,45.0,12.0,24.1,99.53,Clear
2022-01-16 14:00:00,14,2022-01-16 14:00:00,-3.0,47.0,15.0,24.1,99.37,Unknown
2022-01-16 15:00:00,10,2022-01-16 15:00:00,-3.1,52.0,12.0,24.1,99.3,Unknown
2022-01-16 16:00:00,12,2022-01-16 16:00:00,-3.5,58.0,13.0,24.1,99.25,Mainly Clear
2022-01-16 17:00:00,6,2022-01-16 17:00:00,-4.3,59.0,9.0,24.1,99.16,Unknown
2022-01-16 18:00:00,10,2022-01-16 18:00:00,-3.8,64.0,9.0,24.1,99.08,Unknown
2022-01-16 19:00:00,4,2022-01-16 19:00:00,-4.2,64.0,8.0,24.1,99.02,Mostly Cloudy
2022-01-16 20:00:00,4,2022-01-16 20:00:00,-4.8,69.0,9.0,24.1,98.89,Unknown
2022-01-16 21:00:00,4,2022-01-16 21:00:00,-3.6,68.0,5.0,24.1,98.78,Unknown
2022-01-16 22:00:00,0,2022-01-16 22:00:00,-1.6,51.0,20.0,24.1,98.67,Cloudy
2022-01-16 23:00:00,0,2022-01-16 23:00:00,-3.6,92.0,4.0,0.8,98.64,Moderate Snow
2022-01-17 00:00:00,0,2022-01-17 00:00:00,-4.0,98.0,10.0,0.8,98.42,Moderate Snow
2022-01-17 01:00:00,0,2022-01-17 01:00:00,-3.6,99.0,12.0,2.0,98.25,Snow
2022-01-17 02:00:00,2,2022-01-17 02:00:00,-3.5,99.0,14.0,0.8,98.06,Moderate Snow
2022-01-17 03:00:00,0,2022-01-17 03:00:00,-3.5,99.0,23.0,0.8,97.81,Moderate Snow
2022-01-17 04:00:00,0,2022-01-17 04:00:00,-3.5,99.0,22.0,0.6,97.56,Moderate Snow
2022-01-17 05:00:00,0,2022-01-17 05:00:00,-4.7,97.0,28.0,0.8,97.31,"Moderate Snow,Blowing Snow"
2022-01-17 06:00:00,0,2022-01-17 06:00:00,-5.5,94.0,33.0,0.6,97.25,"Moderate Snow,Blowing Snow"
2022-01-17 07:00:00,0,2022-01-17 07:00:00,-5.9,95.0,31.0,0.4,97.1,Heavy Snow
2022-01-17 08:00:00,0,2022-01-17 08:00:00,-5.9,96.0,32.0,0.2,97.06,Heavy Snow
2022-01-17 09:00:00,0,2022-01-17 09:00:00,-5.8,95.0,31.0,0.2,97.04,Heavy Snow
2022-01-17 10:00:00,0,2022-01-17 10:00:00,-5.3,92.0,33.0,0.8,97.01,Moderate Snow
2022-01-17 11:00:00,0,2022-01-17 11:00:00,-4.9,91.0,29.0,0.8,97.05,Moderate Snow
2022-01-17 12:00:00,0,2022-01-17 12:00:00,-4.3,87.0,36.0,4.0,97.01,"Snow,Blowing Snow"
2022-01-17 13:00:00,0,2022-01-17 13:00:00,-3.9,87.0,35.0,2.0,96.99,Snow
2022-01-17 14:00:00,0,2022-01-17 14:00:00,-3.7,88.0,40.0,0.8,97.03,Moderate Snow
2022-01-17 15:00:00,2,2022-01-17 15:00:00,-3.2,82.0,47.0,6.4,97.18,"Snow,Blowing Snow"
2022-01-17 16:00:00,0,2022-01-17 16:00:00,-3.5,78.0,51.0,9.7,97.35,Blowing Snow
2022-01-17 17:00:00,0,2022-01-17 17:00:00,-4.4,73.0,45.0,16.1,97.52,Blowing Snow
2022-01-17 18:00:00,0,2022-01-17 18:00:00,-4.5,71.0,34.0,16.1,97.74,Blowing Snow
2022-01-17 19:00:00,0,2022-01-17 19:00:00,-4.5,71.0,32.0,24.1,97.88,Blowing Snow
2022-01-17 20:00:00,2,2022-01-17 20:00:00,-4.4,72.0,32.0,24.1,97.99,Blowing Snow
2022-01-17 21:00:00,2,2022-01-17 21:00:00,-3.6,70.0,25.0,24.1,98.1,Blowing Snow
2022-01-17 22:00:00,0,2022-01-17 22:00:00,-3.5,72.0,28.0,24.1,98.2,Blowing Snow
2022-01-17 23:00:00,0,2022-01-17 23:00:00,-3.1,68.0,31.0,24.1,98.3,Unknown
2022-01-18 00:00:00,0,2022-01-18 00:00:00,-3.2,63.0,32.0,24.1,98.37,Unknown
2022-01-18 01:00:00,0,2022-01-18 01:00:00,-3.8,67.0,30.0,24.1,98.42,Blowing Snow
2022-01-18 02:00:00,0,2022-01-18 02:00:00,-4.1,65.0,28.0,24.1,98.52,Blowing Snow
2022-01-18 03:00:00,0,2022-01-18 03:00:00,-5.1,63.0,28.0,24.1,98.67,Unknown
2022-01-18 04:00:00,0,2022-01-18 04:00:00,-7.2,67.0,20.0,24.1,98.75,Mainly Clear
2022-01-18 05:00:00,2,2022-01-18 05:00:00,-6.8,71.0,22.0,24.1,98.86,Unknown
2022-01-18 06:00:00,0,2022-01-18 06:00:00,-8.2,75.0,21.0,24.1,99.0,Unknown
2022-01-18 07:00:00,2,2022-01-18 07:00:00,-10.1,82.0,11.0,24.1,99.13,Mainly Clear
2022-01-18 08:00:00,2,2022-01-18 08:00:00,-10.5,83.0,15.0,24.1,99.31,Unknown
2022-01-18 09:00:00,2,2022-01-18 09:00:00,-11.0,74.0,17.0,24.1,99.45,Unknown
2022-01-18 10:00:00,0,2022-01-18 10:00:00,-11.0,71.0,18.0,24.1,99.59,Mainly Clear
2022-01-18 11:00:00,0,2022-01-18 11:00:00,-10.5,69.0,13.0,24.1,99.68,Unknown
2022-01-18 12:00:00,0,2022-01-18 12:00:00,-10.2,69.0,10.0,24.1,99.67,Unknown
2022-01-18 13:00:00,2,2022-01-18 13:00:00,-9.3,65.0,9.0,24.1,99.67,Mainly Clear
2022-01-18 14:00:00,0,2022-01-18 14:00:00,-8.4,63.0,3.0,24.1,99.66,Unknown
2022-01-18 16:00:00,0,2022-01-18 16:00:00,-6.5,64.0,6.0,24.1,99.65,Mostly Cloudy
2022-01-18 17:00:00,4,2022-01-18 17:00:00,-6.9,71.0,9.0,24.1,99.62,Unknown
2022-01-18 18:00:00,4,2022-01-18 18:00:00,-6.8,77.0,13.0,24.1,99.55,Unknown
2022-01-18 19:00:00,0,2022-01-18 19:00:00,-5.8,83.0,12.0,24.1,99.56,Cloudy
2022-01-18 20:00:00,0,2022-01-18 20:00:00,-4.7,79.0,15.0,24.1,99.47,Unknown
2022-01-18 21:00:00,0,2022-01-18 21:00:00,-4.3,81.0,14.0,12.9,99.38,Snow
2022-01-18 22:00:00,0,2022-01-18 22:00:00,-4.0,94.0,17.0,1.2,99.22,Snow
2022-01-18 23:00:00,0,2022-01-18 23:00:00,-2.5,99.0,10.0,16.1,99.01,Snow
2022-01-19 00:00:00,0,2022-01-19 00:00:00,-1.1,77.0,23.0,24.1,98.88,Unknown
2022-01-19 01:00:00,0,2022-01-19 01:00:00,-1.2,75.0,20.0,24.1,98.81,Mostly Cloudy
2022-01-19 02:00:00,0,2022-01-19 02:00:00,-1.2,74.0,18.0,24.1,98.67,Unknown
2022-01-19 03:00:00,0,2022-01-19 03:00:00,-0.6,73.0,20.0,24.1,98.56,Snow
2022-01-19 04:00:00,0,2022-01-19 04:00:00,-0.2,72.0,21.0,24.1,98.45,Snow
2022-01-19 05:00:00,2,2022-01-19 05:00:00,0.2,73.0,14.0,24.1,98.31,Unknown
2022-01-19 06:00:00,4,2022-01-19 06:00:00,1.4,75.0,28.0,19.3,98.24,Unknown
2022-01-19 07:00:00,0,2022-01-19 07:00:00,2.6,76.0,33.0,24.1,98.25,Cloudy
2022-01-19 08:00:00,2,2022-01-19 08:00:00,3.1,77.0,31.0,24.1,98.28,Unknown
2022-01-19 09:00:00,0,2022-01-19 09:00:00,3.0,79.0,23.0,16.1,98.39,Unknown
2022-01-19 10:00:00,2,2022-01-19 10:00:00,3.3,78.0,21.0,16.1,98.46,Cloudy
2022-01-19 11:00:00,2,2022-01-19 11:00:00,3.5,76.0,28.0,16.1,98.49,Unknown
2022-01-19 12:00:00,2,2022-01-19 12:00:00,3.6,75.0,32.0,16.1,98.49,Unknown
2022-01-19 13:00:00,4,2022-01-19 13:00:00,3.5,65.0,41.0,24.1,98.52,Mostly Cloudy
2022-01-19 14:00:00,0,2022-01-19 14:00:00,3.2,61.0,34.0,24.1,98.58,Unknown
2022-01-19 15:00:00,6,2022-01-19 15:00:00,2.6,62.0,40.0,24.1,98.73,Unknown
2022-01-19 16:00:00,4,2022-01-19 16:00:00,2.2,58.0,32.0,24.1,98.86,Mostly Cloudy
2022-01-19 17:00:00,8,2022-01-19 17:00:00,0.3,68.0,30.0,24.1,99.04,Unknown
2022-01-19 18:00:00,4,2022-01-19 18:00:00,-1.0,65.0,39.0,24.1,99.19,Unknown
2022-01-19 19:00:00,0,2022-01-19 19:00:00,-2.0,61.0,29.0,24.1,99.33,Cloudy
2022-01-19 20:00:00,0,2022-01-19 20:00:00,-3.2,68.0,31.0,16.1,99.47,Snow
2022-01-19 21:00:00,2,2022-01-19 21:00:00,-3.7,57.0,30.0,24.1,99.57,Unknown
2022-01-19 22:00:00,0,2022-01-19 22:00:00,-4.7,62.0,34.0,24.1,99.67,Cloudy
2022-01-19 23:00:00,2,2022-01-19 23:00:00,-5.4,69.0,32.0,24.1,99.76,Unknown
2022-01-20 00:00:00,2,2022-01-20 00:00:00,-7.2,61.0,38.0,24.1,99.83,Unknown
2022-01-20 01:00:00,0,2022-01-20 01:00:00,-8.8,63.0,36.0,24.1,99.9,Clear
2022-01-20 02:00:00,0,2022-01-20 02:00:00,-10.0,64.0,27.0,24.1,100.12,Unknown
2022-01-20 03:00:00,0,2022-01-20 03:00:00,-12.1,73.0,25.0,24.1,100.24,Snow
2022-01-20 04:00:00,0,2022-01-20 04:00:00,-13.7,72.0,19.0,24.1,100.31,Clear
2022-01-20 05:00:00,0,2022-01-20 05:00:00,-14.7,71.0,16.0,24.1,100.4,Unknown
2022-01-20 06:00:00,0,2022-01-20 06:00:00,-15.8,70.0,14.0,24.1,100.54,Unknown
2022-01-20 07:00:00,2,2022-01-20 07:00:00,-16.6,70.0,14.0,24.1,100.65,Mainly Clear
2022-01-20 08:00:00,2,2022-01-20 08:00:00,-17.2,68.0,13.0,24.1,100.77,Unknown
2022-01-20 09:00:00,0,2022-01-20 09:00:00,-16.8,68.0,19.0,24.1,100.87,Unknown
2022-01-20 10:00:00,2,2022-01-20 10:00:00,-16.0,65.0,14.0,24.1,100.93,Clear
2022-01-20 11:00:00,6,2022-01-20 11:00:00,-14.9,63.0,15.0,24.1,101.01,Unknown
2022-01-20 12:00:00,6,2022-01-20 12:00:00,-13.9,60.0,13.0,24.1,101.01,Unknown
2022-01-20 13:00:00,6,2022-01-20 13:00:00,-12.9,58.0,15.0,24.1,100.97,Clear
2022-01-20 14:00:00,0,2022-01-20 14:00:00,-12.3,55.0,13.0,24.1,100.98,Unknown
2022-01-20 15:00:00,4,2022-01-20 15:00:00,-12.1,55.0,14.0,24.1,100.98,Unknown
2022-01-20 16:00:00,10,2022-01-20 16:00:00,-12.6,57.0,22.0,24.1,101.01,Clear
2022-01-20 17:00:00,4,2022-01-20 17:00:00,-13.4,57.0,17.0,24.1,101.08,Unknown
2022-01-20 18:00:00,0,2022-01-20 18:00:00,-14.0,60.0,16.0,24.1,101.16,Unknown
2022-01-20 19:00:00,4,2022-01-20 19:00:00,-14.4,61.0,11.0,24.1,101.23,Clear
2022-01-20 20:00:00,0,2022-01-20 20:00:00,-14.8,61.0,9.0,24.1,101.26,Unknown
2022-01-20 21:00:00,0,2022-01-20 21:00:00,-15.5,65.0,10.0,24.1,101.31,Unknown
2022-01-20 22:00:00,2,2022-01-20 22:00:00,-15.8,66.0,7.0,24.1,101.36,Mainly Clear
2022-01-21 00:00:00,0,2022-01-21 00:00:00,-17.2,71.0,6.0,24.1,101.4,Unknown
2022-01-21 01:00:00,0,2022-01-21 01:00:00,-17.7,74.0,4.0,24.1,101.37,Clear
2022-01-21 02:00:00,0,2022-01-21 02:00:00,-19.2,72.0,6.0,24.1,101.39,Unknown
2022-01-21 03:00:00,0,2022-01-21 03:00:00,-18.9,75.0,9.0,24.1,101.44,Unknown
2022-01-21 04:00:00,0,2022-01-21 04:00:00,-18.6,75.0,12.0,24.1,101.46,Clear
2022-01-21 05:00:00,0,2022-01-21 05:00:00,-19.0,75.0,16.0,24.1,101.48,Unknown
2022-01-21 06:00:00,0,2022-01-21 06:00:00,-19.1,71.0,9.0,24.1,101.55,Unknown
2022-01-21 07:00:00,2,2022-01-21 07:00:00,-19.4,68.0,8.0,24.1,101.62,Clear
2022-01-21 08:00:00,6,2022-01-21 08:00:00,-18.5,64.0,5.0,24.1,101.63,Unknown
2022-01-21 09:00:00,4,2022-01-21 09:00:00,-17.8,60.0,10.0,24.1,101.7,Unknown
2022-01-21 10:00:00,4,2022-01-21 10:00:00,-16.8,59.0,7.0,24.1,101.71,Clear
2022-01-21 11:00:00,6,2022-01-21 11:00:00,-15.3,53.0,4.0,24.1,101.74,Unknown
2022-01-21 12:00:00,0,2022-01-21 12:00:00,-13.5,48.0,4.0,24.1,101.68,Unknown
2022-01-21 13:00:00,2,2022-01-21 13:00:00,-11.8,50.0,4.0,24.1,101.62,Clear
2022-01-21 14:00:00,2,2022-01-21 14:00:00,-10.8,52.0,4.0,24.1,101.57,Unknown
2022-01-21 15:00:00,8,2022-01-21 15:00:00,-10.0,53.0,4.0,24.1,101.54,Unknown
2022-01-21 16:00:00,2,2022-01-21 16:00:00,-10.1,54.0,5.0,24.1,101.53,Clear
2022-01-21 17:00:00,8,2022-01-21 17:00:00,-10.6,58.0,7.0,24.1,101.48,Unknown
2022-01-21 18:00:00,14,2022-01-21 18:00:00,-11.1,65.0,6.0,24.1,101.47,Unknown
2022-01-21 19:00:00,6,2022-01-21 19:00:00,-11.2,68.0,7.0,24.1,101.44,Clear
2022-01-21 20:00:00,2,2022-01-21 20:00:00,-12.0,72.0,4.0,24.1,101.41,Unknown
2022-01-21 21:00:00,2,2022-01-21 21:00:00,-11.8,74.0,5.0,24.1,101.36,Unknown
2022-01-21 22:00:00,0,2022-01-21 22:00:00,-11.8,76.0,6.0,24.1,101.3,Mostly Cloudy
2022-01-21 23:00:00,0,2022-01-21 23:00:00,-11.9,75.0,5.0,24.1,101.23,Snow
2022-01-22 00:00:00,0,2022-01-22 00:00:00,-12.5,77.0,6.0,24.1,101.18,Snow
2022-01-22 01:00:00,0,2022-01-22 01:00:00,-12.5,78.0,6.0,24.1,101.11,Snow
2022-01-22 02:00:00,0,2022-01-22 02:00:00,-13.1,77.0,4.0,24.1,101.03,Unknown
2022-01-22 03:00:00,0,2022-01-22 03:00:00,-14.0,81.0,4.0,24.1,100.94,Unknown
2022-01-22 05:00:00,0,2022-01-22 05:00:00,-15.0,81.0,6.0,24.1,100.75,Unknown
2022-01-22 06:00:00,2,2022-01-22 06:00:00,-17.3,83.0,7.0,24.1,100.7,Unknown
2022-01-22 07:00:00,4,2022-01-22 07:00:00,-16.6,82.0,5.0,24.1,100.65,Clear
2022-01-22 09:00:00,4,2022-01-22 09:00:00,-11.8,82.0,7.0,24.1,100.46,Unknown
2022-01-22 10:00:00,2,2022-01-22 10:00:00,-8.9,68.0,14.0,24.1,100.36,Mostly Cloudy
2022-01-22 11:00:00,4,2022-01-22 11:00:00,-6.9,63.0,20.0,24.1,100.24,Unknown
2022-01-22 12:00:00,0,2022-01-22 12:00:00,-6.0,64.0,19.0,24.1,100.06,Unknown
2022-01-22 13:00:00,6,2022-01-22 13:00:00,-5.3,62.0,21.0,24.1,99.84,Cloudy
2022-01-22 14:00:00,4,2022-01-22 14:00:00,-4.8,63.0,25.0,24.1,99.65,Unknown
