datetime,trip_count,temp_°c,dew_point_temp_°c,rel_hum_%,wind_dir_10s_deg,wind_spd_km_h,visibility_km,stn_press_kpa,date,event_count,event_names,event_types,event_locations,maximum_event_impact,is_event,year,month,day,hour,day_of_week,day_name,is_weekend,is_rush_hour,season
2022-07-14 06:00:00,10,16.1,12.8,80.0,36.0,10.0,24.1,99.73,2022-07-14,0,No Event,No Event,No Event,0,0,2022,7,14,6,3,Thursday,0,0,Summer
2022-07-14 07:00:00,19,17.6,12.8,73.0,33.0,14.0,24.1,99.78,2022-07-14,0,No Event,No Event,No Event,0,0,2022,7,14,7,3,Thursday,0,1,Summer
2022-07-14 08:00:00,26,20.0,13.3,65.0,2.0,13.0,24.1,99.82,2022-07-14,0,No Event,No Event,No Event,0,0,2022,7,14,8,3,Thursday,0,1,Summer
2022-07-14 09:00:00,27,22.4,10.7,47.0,1.0,17.0,24.1,99.85,2022-07-14,0,No Event,No Event,No Event,0,0,2022,7,14,9,3,Thursday,0,1,Summer
2022-07-14 10:00:00,10,23.6,9.1,39.0,32.0,17.0,24.1,99.88,2022-07-14,0,No Event,No Event,No Event,0,0,2022,7,14,10,3,Thursday,0,0,Summer
2022-07-14 11:00:00,22,24.3,7.7,34.0,32.0,15.0,24.1,99.88,2022-07-14,0,No Event,No Event,No Event,0,0,2022,7,14,11,3,Thursday,0,0,Summer
2022-07-14 12:00:00,24,25.9,7.7,31.0,31.0,10.0,24.1,99.87,2022-07-14,0,No Event,No Event,No Event,0,0,2022,7,14,12,3,Thursday,0,0,Summer
2022-07-14 13:00:00,14,25.7,8.2,32.0,29.0,8.0,24.1,99.85,2022-07-14,0,No Event,No Event,No Event,0,0,2022,7,14,13,3,Thursday,0,0,Summer
2022-07-14 14:00:00,22,24.6,11.3,43.0,12.0,16.0,24.1,99.83,2022-07-14,0,No Event,No Event,No Event,0,0,2022,7,14,14,3,Thursday,0,0,Summer
2022-07-14 15:00:00,31,24.1,10.3,41.0,16.0,12.0,24.1,99.81,2022-07-14,0,No Event,No Event,No Event,0,0,2022,7,14,15,3,Thursday,0,0,Summer
2022-07-14 16:00:00,35,24.2,9.6,39.0,15.0,14.0,24.1,99.8,2022-07-14,0,No Event,No Event,No Event,0,0,2022,7,14,16,3,Thursday,0,1,Summer
2022-07-14 17:00:00,62,24.4,9.1,37.0,14.0,9.0,24.1,99.79,2022-07-14,0,No Event,No Event,No Event,0,0,2022,7,14,17,3,Thursday,0,1,Summer
2022-07-14 18:00:00,52,25.2,9.5,36.0,13.0,9.0,24.1,99.77,2022-07-14,0,No Event,No Event,No Event,0,0,2022,7,14,18,3,Thursday,0,1,Summer
2022-07-14 19:00:00,42,24.6,8.9,37.0,14.0,3.0,24.1,99.81,2022-07-14,0,No Event,No Event,No Event,0,0,2022,7,14,19,3,Thursday,0,0,Summer
2022-07-14 20:00:00,31,23.0,7.4,36.0,35.0,16.0,24.1,99.88,2022-07-14,0,No Event,No Event,No Event,0,0,2022,7,14,20,3,Thursday,0,0,Summer
2022-07-14 21:00:00,31,22.2,9.0,42.0,35.0,22.0,24.1,99.96,2022-07-14,0,No Event,No Event,No Event,0,0,2022,7,14,21,3,Thursday,0,0,Summer
2022-07-14 22:00:00,24,20.6,9.5,48.0,35.0,16.0,24.1,100.02,2022-07-14,0,No Event,No Event,No Event,0,0,2022,7,14,22,3,Thursday,0,0,Summer
2022-07-14 23:00:00,27,19.3,9.2,52.0,35.0,17.0,24.1,100.03,2022-07-14,0,No Event,No Event,No Event,0,0,2022,7,14,23,3,Thursday,0,0,Summer
2022-07-15 00:00:00,6,18.5,9.8,57.0,35.0,14.0,24.1,100.07,2022-07-15,0,No Event,No Event,No Event,0,0,2022,7,15,0,4,Friday,0,0,Summer
2022-07-15 01:00:00,7,17.6,9.4,58.0,35.0,12.0,24.1,100.06,2022-07-15,0,No Event,No Event,No Event,0,0,2022,7,15,1,4,Friday,0,0,Summer
2022-07-15 02:00:00,2,16.5,9.2,61.0,35.0,12.0,24.1,100.07,2022-07-15,0,No Event,No Event,No Event,0,0,2022,7,15,2,4,Friday,0,0,Summer
2022-07-15 03:00:00,4,16.2,8.9,62.0,33.0,13.0,24.1,100.08,2022-07-15,0,No Event,No Event,No Event,0,0,2022,7,15,3,4,Friday,0,0,Summer
2022-07-15 04:00:00,0,15.5,9.2,66.0,31.0,9.0,24.1,100.08,2022-07-15,0,No Event,No Event,No Event,0,0,2022,7,15,4,4,Friday,0,0,Summer
2022-07-15 05:00:00,1,15.4,11.4,77.0,34.0,10.0,24.1,100.09,2022-07-15,0,No Event,No Event,No Event,0,0,2022,7,15,5,4,Friday,0,0,Summer
2022-07-15 06:00:00,9,16.7,11.8,72.0,33.0,10.0,24.1,100.14,2022-07-15,0,No Event,No Event,No Event,0,0,2022,7,15,6,4,Friday,0,0,Summer
2022-07-15 07:00:00,16,18.8,10.5,58.0,34.0,12.0,24.1,100.13,2022-07-15,0,No Event,No Event,No Event,0,0,2022,7,15,7,4,Friday,0,1,Summer
2022-07-15 08:00:00,22,20.9,11.1,53.0,2.0,8.0,24.1,100.11,2022-07-15,0,No Event,No Event,No Event,0,0,2022,7,15,8,4,Friday,0,1,Summer
2022-07-15 09:00:00,15,23.0,10.7,45.0,33.0,4.0,24.1,100.11,2022-07-15,0,No Event,No Event,No Event,0,0,2022,7,15,9,4,Friday,0,1,Summer
2022-07-15 10:00:00,13,24.1,8.5,36.0,2.0,3.0,24.1,100.11,2022-07-15,0,No Event,No Event,No Event,0,0,2022,7,15,10,4,Friday,0,0,Summer
2022-07-15 11:00:00,23,25.4,10.6,39.0,13.0,10.0,24.1,100.07,2022-07-15,0,No Event,No Event,No Event,0,0,2022,7,15,11,4,Friday,0,0,Summer
2022-07-15 12:00:00,22,25.8,11.8,41.0,15.0,11.0,24.1,100.07,2022-07-15,0,No Event,No Event,No Event,0,0,2022,7,15,12,4,Friday,0,0,Summer
2022-07-15 13:00:00,24,26.1,10.7,37.0,14.0,13.0,24.1,100.07,2022-07-15,0,No Event,No Event,No Event,0,0,2022,7,15,13,4,Friday,0,0,Summer
2022-07-15 14:00:00,42,26.2,8.9,33.0,13.0,21.0,24.1,100.0,2022-07-15,0,No Event,No Event,No Event,0,0,2022,7,15,14,4,Friday,0,0,Summer
2022-07-15 15:00:00,32,26.5,10.2,35.0,14.0,16.0,24.1,99.96,2022-07-15,0,No Event,No Event,No Event,0,0,2022,7,15,15,4,Friday,0,0,Summer
2022-07-15 16:00:00,36,26.0,9.1,34.0,17.0,17.0,24.1,99.92,2022-07-15,0,No Event,No Event,No Event,0,0,2022,7,15,16,4,Friday,0,1,Summer
2022-07-15 17:00:00,45,25.8,7.6,31.0,16.0,15.0,24.1,99.88,2022-07-15,0,No Event,No Event,No Event,0,0,2022,7,15,17,4,Friday,0,1,Summer
2022-07-15 18:00:00,49,24.4,10.7,42.0,16.0,14.0,24.1,99.86,2022-07-15,0,No Event,No Event,No Event,0,0,2022,7,15,18,4,Friday,0,1,Summer
2022-07-15 19:00:00,37,23.4,12.0,48.0,15.0,10.0,24.1,99.85,2022-07-15,0,No Event,No Event,No Event,0,0,2022,7,15,19,4,Friday,0,0,Summer
2022-07-15 20:00:00,38,22.5,14.0,58.0,16.0,7.0,24.1,99.86,2022-07-15,0,No Event,No Event,No Event,0,0,2022,7,15,20,4,Friday,0,0,Summer
2022-07-15 21:00:00,26,22.1,14.9,63.0,14.0,7.0,24.1,99.89,2022-07-15,0,No Event,No Event,No Event,0,0,2022,7,15,21,4,Friday,0,0,Summer
2022-07-15 22:00:00,21,21.7,14.8,65.0,14.0,8.0,24.1,99.85,2022-07-15,0,No Event,No Event,No Event,0,0,2022,7,15,22,4,Friday,0,0,Summer
2022-07-15 23:00:00,15,21.6,14.6,64.0,13.0,5.0,24.1,99.85,2022-07-15,0,No Event,No Event,No Event,0,0,2022,7,15,23,4,Friday,0,0,Summer
2022-07-16 00:00:00,14,21.200000000000003,14.85,66.5,10.0,5.5,24.1,99.85499999999999,2022-07-16,0,No Event,No Event,No Event,0,0,2022,7,16,0,5,Saturday,1,0,Summer
2022-07-16 01:00:00,4,20.8,15.1,69.0,7.0,6.0,24.1,99.86,2022-07-16,0,No Event,No Event,No Event,0,0,2022,7,16,1,5,Saturday,1,0,Summer
2022-07-16 02:00:00,9,20.5,14.7,69.0,9.0,6.0,24.1,99.83,2022-07-16,0,No Event,No Event,No Event,0,0,2022,7,16,2,5,Saturday,1,0,Summer
2022-07-16 03:00:00,4,19.7,15.25,75.5,22.5,6.5,24.1,99.82499999999999,2022-07-16,0,No Event,No Event,No Event,0,0,2022,7,16,3,5,Saturday,1,0,Summer
2022-07-16 04:00:00,0,18.9,15.8,82.0,36.0,7.0,24.1,99.82,2022-07-16,0,No Event,No Event,No Event,0,0,2022,7,16,4,5,Saturday,1,0,Summer
2022-07-16 05:00:00,5,17.7,15.3,86.0,36.0,3.0,24.1,99.84,2022-07-16,0,No Event,No Event,No Event,0,0,2022,7,16,5,5,Saturday,1,0,Summer
2022-07-16 06:00:00,1,19.4,16.2,82.0,1.0,3.0,24.1,99.83,2022-07-16,0,No Event,No Event,No Event,0,0,2022,7,16,6,5,Saturday,1,0,Summer
2022-07-16 07:00:00,4,21.8,14.6,63.0,6.0,5.0,24.1,99.8,2022-07-16,0,No Event,No Event,No Event,0,0,2022,7,16,7,5,Saturday,1,1,Summer
2022-07-16 08:00:00,12,24.2,13.7,51.0,2.0,9.0,24.1,99.78,2022-07-16,0,No Event,No Event,No Event,0,0,2022,7,16,8,5,Saturday,1,1,Summer
2022-07-16 09:00:00,15,25.8,12.0,42.0,13.0,8.0,24.1,99.75,2022-07-16,0,No Event,No Event,No Event,0,0,2022,7,16,9,5,Saturday,1,1,Summer
2022-07-16 10:00:00,20,26.3,13.6,45.0,23.0,8.0,24.1,99.73,2022-07-16,0,No Event,No Event,No Event,0,0,2022,7,16,10,5,Saturday,1,0,Summer
2022-07-16 11:00:00,22,27.7,12.4,38.0,16.0,13.0,24.1,99.73,2022-07-16,0,No Event,No Event,No Event,0,0,2022,7,16,11,5,Saturday,1,0,Summer
2022-07-16 12:00:00,42,28.1,10.8,33.0,13.0,19.0,24.1,99.68,2022-07-16,0,No Event,No Event,No Event,0,0,2022,7,16,12,5,Saturday,1,0,Summer
2022-07-16 13:00:00,41,27.7,9.5,31.0,14.0,21.0,24.1,99.67,2022-07-16,0,No Event,No Event,No Event,0,0,2022,7,16,13,5,Saturday,1,0,Summer
2022-07-16 14:00:00,49,29.0,9.6,29.0,15.0,16.0,24.1,99.6,2022-07-16,0,No Event,No Event,No Event,0,0,2022,7,16,14,5,Saturday,1,0,Summer
2022-07-16 15:00:00,39,28.7,8.4,27.0,15.0,16.0,24.1,99.58,2022-07-16,0,No Event,No Event,No Event,0,0,2022,7,16,15,5,Saturday,1,0,Summer
2022-07-16 16:00:00,51,28.3,8.2,28.0,14.0,15.0,24.1,99.53,2022-07-16,0,No Event,No Event,No Event,0,0,2022,7,16,16,5,Saturday,1,1,Summer
2022-07-16 17:00:00,43,27.7,11.2,35.0,15.0,14.0,24.1,99.47,2022-07-16,0,No Event,No Event,No Event,0,0,2022,7,16,17,5,Saturday,1,1,Summer
2022-07-16 18:00:00,57,26.1,10.7,37.0,15.0,18.0,24.1,99.45,2022-07-16,0,No Event,No Event,No Event,0,0,2022,7,16,18,5,Saturday,1,1,Summer
2022-07-16 19:00:00,34,24.9,12.5,46.0,15.0,14.0,24.1,99.48,2022-07-16,0,No Event,No Event,No Event,0,0,2022,7,16,19,5,Saturday,1,0,Summer
2022-07-16 20:00:00,32,23.4,13.2,52.0,14.0,10.0,24.1,99.47,2022-07-16,0,No Event,No Event,No Event,0,0,2022,7,16,20,5,Saturday,1,0,Summer
2022-07-16 21:00:00,36,22.4,14.4,60.0,15.0,8.0,24.1,99.51,2022-07-16,0,No Event,No Event,No Event,0,0,2022,7,16,21,5,Saturday,1,0,Summer
2022-07-16 22:00:00,31,22.0,14.4,62.0,10.0,4.0,24.1,99.54,2022-07-16,0,No Event,No Event,No Event,0,0,2022,7,16,22,5,Saturday,1,0,Summer
2022-07-16 23:00:00,21,21.4,14.3,63.0,6.0,6.0,24.1,99.53,2022-07-16,0,No Event,No Event,No Event,0,0,2022,7,16,23,5,Saturday,1,0,Summer
2022-07-17 00:00:00,13,21.8,12.5,55.0,4.0,7.0,24.1,99.54,2022-07-17,0,No Event,No Event,No Event,0,0,2022,7,17,0,6,Sunday,1,0,Summer
2022-07-17 01:00:00,10,19.4,12.8,65.0,28.0,3.0,24.1,99.52,2022-07-17,0,No Event,No Event,No Event,0,0,2022,7,17,1,6,Sunday,1,0,Summer
2022-07-17 02:00:00,7,19.4,13.066666666666666,66.33333333333333,29.0,4.666666666666667,24.1,99.50333333333333,2022-07-17,0,No Event,No Event,No Event,0,0,2022,7,17,2,6,Sunday,1,0,Summer
2022-07-17 03:00:00,7,19.4,13.333333333333334,67.66666666666667,30.0,6.333333333333334,24.1,99.48666666666666,2022-07-17,0,No Event,No Event,No Event,0,0,2022,7,17,3,6,Sunday,1,0,Summer
2022-07-17 04:00:00,3,19.4,13.6,69.0,31.0,8.0,24.1,99.47,2022-07-17,0,No Event,No Event,No Event,0,0,2022,7,17,4,6,Sunday,1,0,Summer
2022-07-17 05:00:00,0,18.9,13.9,72.0,3.0,8.0,24.1,99.49,2022-07-17,0,No Event,No Event,No Event,0,0,2022,7,17,5,6,Sunday,1,0,Summer
2022-07-17 06:00:00,6,19.9,14.1,69.0,1.0,8.0,24.1,99.52,2022-07-17,0,No Event,No Event,No Event,0,0,2022,7,17,6,6,Sunday,1,0,Summer
2022-07-17 07:00:00,6,22.3,15.0,63.0,5.0,4.0,24.1,99.52,2022-07-17,0,No Event,No Event,No Event,0,0,2022,7,17,7,6,Sunday,1,1,Summer
2022-07-17 08:00:00,7,24.4,15.8,58.0,12.0,8.0,24.1,99.5,2022-07-17,0,No Event,No Event,No Event,0,0,2022,7,17,8,6,Sunday,1,1,Summer
2022-07-17 09:00:00,18,25.6,16.5,56.0,10.0,9.0,24.1,99.47,2022-07-17,0,No Event,No Event,No Event,0,0,2022,7,17,9,6,Sunday,1,1,Summer
2022-07-17 10:00:00,20,27.2,15.1,47.0,13.0,12.0,24.1,99.46,2022-07-17,0,No Event,No Event,No Event,0,0,2022,7,17,10,6,Sunday,1,0,Summer
2022-07-17 11:00:00,20,27.4,12.9,40.0,13.0,13.0,24.1,99.46,2022-07-17,0,No Event,No Event,No Event,0,0,2022,7,17,11,6,Sunday,1,0,Summer
2022-07-17 12:00:00,30,27.5,13.3,41.0,12.0,16.0,24.1,99.49,2022-07-17,0,No Event,No Event,No Event,0,0,2022,7,17,12,6,Sunday,1,0,Summer
2022-07-17 13:00:00,54,27.6,10.7,34.0,10.0,17.0,24.1,99.4,2022-07-17,0,No Event,No Event,No Event,0,0,2022,7,17,13,6,Sunday,1,0,Summer
2022-07-17 14:00:00,34,29.2,10.9,32.0,12.0,14.0,24.1,99.37,2022-07-17,0,No Event,No Event,No Event,0,0,2022,7,17,14,6,Sunday,1,0,Summer
2022-07-17 15:00:00,43,27.8,9.4,31.0,11.0,19.0,24.1,99.36,2022-07-17,0,No Event,No Event,No Event,0,0,2022,7,17,15,6,Sunday,1,0,Summer
2022-07-17 16:00:00,40,28.9,11.6,34.0,11.0,13.0,24.1,99.33,2022-07-17,0,No Event,No Event,No Event,0,0,2022,7,17,16,6,Sunday,1,1,Summer
2022-07-17 17:00:00,52,27.6,10.5,34.0,13.0,11.0,24.1,99.26,2022-07-17,0,No Event,No Event,No Event,0,0,2022,7,17,17,6,Sunday,1,1,Summer
2022-07-17 18:00:00,49,26.3,10.8,37.0,12.0,16.0,24.1,99.24,2022-07-17,0,No Event,No Event,No Event,0,0,2022,7,17,18,6,Sunday,1,1,Summer
2022-07-17 19:00:00,40,25.6,11.4,41.0,9.0,13.0,24.1,99.18,2022-07-17,0,No Event,No Event,No Event,0,0,2022,7,17,19,6,Sunday,1,0,Summer
2022-07-17 20:00:00,33,24.2,15.7,58.0,12.0,16.0,24.1,99.16,2022-07-17,0,No Event,No Event,No Event,0,0,2022,7,17,20,6,Sunday,1,0,Summer
2022-07-17 21:00:00,21,23.1,18.9,77.0,16.0,12.0,24.1,99.19,2022-07-17,0,No Event,No Event,No Event,0,0,2022,7,17,21,6,Sunday,1,0,Summer
2022-07-17 22:00:00,14,22.7,20.5,87.0,15.0,8.0,24.1,99.21,2022-07-17,0,No Event,No Event,No Event,0,0,2022,7,17,22,6,Sunday,1,0,Summer
2022-07-17 23:00:00,12,22.8,20.5,86.0,18.0,15.0,24.1,99.22,2022-07-17,0,No Event,No Event,No Event,0,0,2022,7,17,23,6,Sunday,1,0,Summer
2022-07-18 00:00:00,6,22.0,20.3,90.0,15.0,11.0,24.1,99.18,2022-07-18,0,No Event,No Event,No Event,0,0,2022,7,18,0,0,Monday,0,0,Summer
2022-07-18 01:00:00,2,20.9,20.9,100.0,15.0,15.0,24.1,99.11,2022-07-18,0,No Event,No Event,No Event,0,0,2022,7,18,1,0,Monday,0,0,Summer
2022-07-18 02:00:00,0,20.2,20.2,100.0,13.0,12.0,9.7,99.03,2022-07-18,0,No Event,No Event,No Event,0,0,2022,7,18,2,0,Monday,0,0,Summer
2022-07-18 03:00:00,0,19.9,19.9,100.0,9.0,14.0,8.1,98.93,2022-07-18,0,No Event,No Event,No Event,0,0,2022,7,18,3,0,Monday,0,0,Summer
2022-07-18 04:00:00,1,19.7,19.7,100.0,9.0,14.0,6.4,98.85,2022-07-18,0,No Event,No Event,No Event,0,0,2022,7,18,4,0,Monday,0,0,Summer
2022-07-18 05:00:00,1,19.7,19.7,100.0,7.0,11.0,3.2,98.8,2022-07-18,0,No Event,No Event,No Event,0,0,2022,7,18,5,0,Monday,0,0,Summer
2022-07-18 06:00:00,0,19.8,19.8,100.0,5.0,14.0,6.4,98.72,2022-07-18,0,No Event,No Event,No Event,0,0,2022,7,18,6,0,Monday,0,0,Summer
2022-07-18 07:00:00,6,20.1,20.1,100.0,5.0,10.0,8.1,98.66,2022-07-18,0,No Event,No Event,No Event,0,0,2022,7,18,7,0,Monday,0,1,Summer
2022-07-18 08:00:00,8,20.8,20.8,100.0,4.0,9.0,19.3,98.64,2022-07-18,0,No Event,No Event,No Event,0,0,2022,7,18,8,0,Monday,0,1,Summer
2022-07-18 09:00:00,6,21.2,21.2,100.0,35.0,13.0,19.3,98.6,2022-07-18,0,No Event,No Event,No Event,0,0,2022,7,18,9,0,Monday,0,1,Summer
2022-07-18 10:00:00,7,21.0,21.0,100.0,34.0,22.0,9.7,98.6,2022-07-18,0,No Event,No Event,No Event,0,0,2022,7,18,10,0,Monday,0,0,Summer
2022-07-18 11:00:00,11,22.6,20.7,89.0,35.0,19.0,24.1,98.62,2022-07-18,0,No Event,No Event,No Event,0,0,2022,7,18,11,0,Monday,0,0,Summer
2022-07-18 12:00:00,12,24.3,19.9,76.0,35.0,21.0,24.1,98.57,2022-07-18,0,No Event,No Event,No Event,0,0,2022,7,18,12,0,Monday,0,0,Summer
2022-07-18 13:00:00,18,23.8,19.7,78.0,33.0,27.0,24.1,98.6,2022-07-18,0,No Event,No Event,No Event,0,0,2022,7,18,13,0,Monday,0,0,Summer
2022-07-18 14:00:00,10,25.0,19.6,72.0,33.0,21.0,24.1,98.61,2022-07-18,0,No Event,No Event,No Event,0,0,2022,7,18,14,0,Monday,0,0,Summer
2022-07-18 15:00:00,17,26.2,19.1,65.0,32.0,31.0,24.1,98.62,2022-07-18,0,No Event,No Event,No Event,0,0,2022,7,18,15,0,Monday,0,0,Summer
2022-07-18 16:00:00,33,27.2,19.2,61.0,32.0,22.0,24.1,98.6,2022-07-18,0,No Event,No Event,No Event,0,0,2022,7,18,16,0,Monday,0,1,Summer
2022-07-18 17:00:00,43,27.5,19.0,59.0,33.0,21.0,24.1,98.59,2022-07-18,0,No Event,No Event,No Event,0,0,2022,7,18,17,0,Monday,0,1,Summer
2022-07-18 18:00:00,41,27.6,19.2,59.0,36.0,18.0,24.1,98.59,2022-07-18,0,No Event,No Event,No Event,0,0,2022,7,18,18,0,Monday,0,1,Summer
2022-07-18 19:00:00,33,26.8,18.9,61.0,34.0,10.0,24.1,98.63,2022-07-18,0,No Event,No Event,No Event,0,0,2022,7,18,19,0,Monday,0,0,Summer
2022-07-18 20:00:00,25,25.8,18.9,65.0,35.0,10.0,24.1,98.67,2022-07-18,0,No Event,No Event,No Event,0,0,2022,7,18,20,0,Monday,0,0,Summer
2022-07-18 21:00:00,22,25.8,16.0,54.0,30.0,22.0,24.1,98.74,2022-07-18,0,No Event,No Event,No Event,0,0,2022,7,18,21,0,Monday,0,0,Summer
2022-07-18 22:00:00,16,23.5,15.7,61.0,28.0,15.0,24.1,98.75,2022-07-18,0,No Event,No Event,No Event,0,0,2022,7,18,22,0,Monday,0,0,Summer
2022-07-18 23:00:00,10,21.4,15.7,70.0,26.0,15.0,24.1,98.72,2022-07-18,0,No Event,No Event,No Event,0,0,2022,7,18,23,0,Monday,0,0,Summer
2022-07-19 00:00:00,9,20.2,16.0,76.0,26.0,14.0,24.1,98.75,2022-07-19,0,No Event,No Event,No Event,0,0,2022,7,19,0,1,Tuesday,0,0,Summer
2022-07-19 01:00:00,1,20.4,15.5,73.0,26.0,12.0,24.1,98.72,2022-07-19,0,No Event,No Event,No Event,0,0,2022,7,19,1,1,Tuesday,0,0,Summer
2022-07-19 02:00:00,0,20.2,15.4,74.0,25.0,11.0,24.1,98.72,2022-07-19,0,No Event,No Event,No Event,0,0,2022,7,19,2,1,Tuesday,0,0,Summer
2022-07-19 03:00:00,0,20.2,15.8,76.0,27.0,10.0,24.1,98.74,2022-07-19,0,No Event,No Event,No Event,0,0,2022,7,19,3,1,Tuesday,0,0,Summer
2022-07-19 04:00:00,2,20.7,16.5,77.0,27.0,17.0,24.1,98.74,2022-07-19,0,No Event,No Event,No Event,0,0,2022,7,19,4,1,Tuesday,0,0,Summer
2022-07-19 05:00:00,2,20.7,17.2,80.0,29.0,14.0,24.1,98.72,2022-07-19,0,No Event,No Event,No Event,0,0,2022,7,19,5,1,Tuesday,0,0,Summer
2022-07-19 06:00:00,8,22.0,17.8,77.0,28.0,15.0,24.1,98.76,2022-07-19,0,No Event,No Event,No Event,0,0,2022,7,19,6,1,Tuesday,0,0,Summer
2022-07-19 07:00:00,21,24.2,18.8,72.0,29.0,16.0,24.1,98.79,2022-07-19,0,No Event,No Event,No Event,0,0,2022,7,19,7,1,Tuesday,0,1,Summer
2022-07-19 08:00:00,37,26.4,19.3,64.0,27.0,15.0,24.1,98.78,2022-07-19,0,No Event,No Event,No Event,0,0,2022,7,19,8,1,Tuesday,0,1,Summer
2022-07-19 09:00:00,20,28.0,20.2,62.0,25.0,20.0,24.1,98.76,2022-07-19,0,No Event,No Event,No Event,0,0,2022,7,19,9,1,Tuesday,0,1,Summer
2022-07-19 10:00:00,13,29.6,21.4,61.0,27.0,25.0,24.1,98.74,2022-07-19,0,No Event,No Event,No Event,0,0,2022,7,19,10,1,Tuesday,0,0,Summer
2022-07-19 11:00:00,22,30.8,21.2,56.0,29.0,14.0,24.1,98.76,2022-07-19,0,No Event,No Event,No Event,0,0,2022,7,19,11,1,Tuesday,0,0,Summer
2022-07-19 12:00:00,23,31.3,21.1,54.0,29.0,16.0,24.1,98.73,2022-07-19,0,No Event,No Event,No Event,0,0,2022,7,19,12,1,Tuesday,0,0,Summer
2022-07-19 13:00:00,25,32.3,19.1,45.0,30.0,25.0,24.1,98.72,2022-07-19,0,No Event,No Event,No Event,0,0,2022,7,19,13,1,Tuesday,0,0,Summer
2022-07-19 14:00:00,18,32.7,19.0,44.0,30.0,23.0,24.1,98.69,2022-07-19,0,No Event,No Event,No Event,0,0,2022,7,19,14,1,Tuesday,0,0,Summer
2022-07-19 15:00:00,19,33.0,18.4,41.0,30.0,29.0,24.1,98.67,2022-07-19,0,No Event,No Event,No Event,0,0,2022,7,19,15,1,Tuesday,0,0,Summer
2022-07-19 16:00:00,41,34.2,18.2,38.0,29.0,29.0,24.1,98.64,2022-07-19,0,No Event,No Event,No Event,0,0,2022,7,19,16,1,Tuesday,0,1,Summer
2022-07-19 17:00:00,57,33.8,17.9,38.0,30.0,29.0,24.1,98.64,2022-07-19,0,No Event,No Event,No Event,0,0,2022,7,19,17,1,Tuesday,0,1,Summer
2022-07-19 18:00:00,49,33.4,16.2,35.0,31.0,25.0,24.1,98.66,2022-07-19,0,No Event,No Event,No Event,0,0,2022,7,19,18,1,Tuesday,0,1,Summer
2022-07-19 19:00:00,33,31.7,17.0,41.0,30.0,25.0,24.1,98.7,2022-07-19,0,No Event,No Event,No Event,0,0,2022,7,19,19,1,Tuesday,0,0,Summer
2022-07-19 20:00:00,30,30.6,17.1,44.0,28.0,15.0,24.1,98.7,2022-07-19,0,No Event,No Event,No Event,0,0,2022,7,19,20,1,Tuesday,0,0,Summer
2022-07-19 21:00:00,20,29.1,17.9,50.0,28.0,16.0,24.1,98.76,2022-07-19,0,No Event,No Event,No Event,0,0,2022,7,19,21,1,Tuesday,0,0,Summer
2022-07-19 22:00:00,7,28.1,19.5,59.0,25.0,21.0,24.1,98.76,2022-07-19,0,No Event,No Event,No Event,0,0,2022,7,19,22,1,Tuesday,0,0,Summer
2022-07-19 23:00:00,12,27.0,19.9,65.0,25.0,24.0,24.1,98.72,2022-07-19,0,No Event,No Event,No Event,0,0,2022,7,19,23,1,Tuesday,0,0,Summer
2022-07-20 00:00:00,4,26.3,19.7,66.0,28.0,14.0,24.1,98.74,2022-07-20,0,No Event,No Event,No Event,0,0,2022,7,20,0,2,Wednesday,0,0,Summer
2022-07-20 01:00:00,6,26.2,19.3,65.0,26.0,15.0,24.1,98.74,2022-07-20,0,No Event,No Event,No Event,0,0,2022,7,20,1,2,Wednesday,0,0,Summer
2022-07-20 02:00:00,2,25.8,18.1,62.0,24.0,9.0,24.1,98.71,2022-07-20,0,No Event,No Event,No Event,0,0,2022,7,20,2,2,Wednesday,0,0,Summer
2022-07-20 03:00:00,0,25.6,19.2,67.0,24.0,7.0,24.1,98.68,2022-07-20,0,No Event,No Event,No Event,0,0,2022,7,20,3,2,Wednesday,0,0,Summer
2022-07-20 04:00:00,0,24.9,19.9,73.0,26.0,11.0,24.1,98.68,2022-07-20,0,No Event,No Event,No Event,0,0,2022,7,20,4,2,Wednesday,0,0,Summer
2022-07-20 05:00:00,3,24.9,19.6,72.0,22.0,10.0,24.1,98.67,2022-07-20,0,No Event,No Event,No Event,0,0,2022,7,20,5,2,Wednesday,0,0,Summer
2022-07-20 06:00:00,6,25.1,19.9,72.0,16.0,9.0,24.1,98.66,2022-07-20,0,No Event,No Event,No Event,0,0,2022,7,20,6,2,Wednesday,0,0,Summer
2022-07-20 07:00:00,20,25.6,19.9,70.0,21.0,12.0,24.1,98.65,2022-07-20,0,No Event,No Event,No Event,0,0,2022,7,20,7,2,Wednesday,0,1,Summer
2022-07-20 08:00:00,39,27.7,19.5,60.0,20.0,16.0,24.1,98.62,2022-07-20,0,No Event,No Event,No Event,0,0,2022,7,20,8,2,Wednesday,0,1,Summer
2022-07-20 09:00:00,26,28.7,20.4,60.0,20.0,22.0,24.1,98.56,2022-07-20,0,No Event,No Event,No Event,0,0,2022,7,20,9,2,Wednesday,0,1,Summer
2022-07-20 10:00:00,19,30.1,20.7,57.0,20.0,25.0,24.1,98.46,2022-07-20,0,No Event,No Event,No Event,0,0,2022,7,20,10,2,Wednesday,0,0,Summer
2022-07-20 11:00:00,15,30.1,20.5,55.0,22.0,23.0,24.1,98.43,2022-07-20,0,No Event,No Event,No Event,0,0,2022,7,20,11,2,Wednesday,0,0,Summer
