longitude,latitude,station_name,date_time_lst,year,month,day,time_lst,temp_°c,dew_point_temp_°c,rel_hum_%,wind_dir_10s_deg,wind_spd_km_h,visibility_km,stn_press_kpa,weather
-79.63,43.68,TORONTO INTL A,2023-05-22 18:00:00,2023,5,22,18:00,14.9,0.4,37.0,15.0,10.0,24.1,100.34,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-22 19:00:00,2023,5,22,19:00,14.1,-1.2,35.0,17.0,9.0,24.1,100.35,Cloudy
-79.63,43.68,TORONTO INTL A,2023-05-22 20:00:00,2023,5,22,20:00,13.4,-1.7,35.0,15.0,5.0,24.1,100.37,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-22 21:00:00,2023,5,22,21:00,13.1,-1.6,36.0,15.0,3.0,24.1,100.42,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-22 22:00:00,2023,5,22,22:00,12.8,-0.7,39.0,10.0,3.0,24.1,100.41,Clear
-79.63,43.68,TORONTO INTL A,2023-05-22 23:00:00,2023,5,22,23:00,12.7,0.3,42.0,4.0,4.0,24.1,100.39,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-23 00:00:00,2023,5,23,00:00,12.1,0.5,45.0,5.0,6.0,24.1,100.38,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-23 01:00:00,2023,5,23,01:00,11.4,0.6,47.0,8.0,5.0,24.1,100.36,Clear
-79.63,43.68,TORONTO INTL A,2023-05-23 02:00:00,2023,5,23,02:00,10.7,1.3,52.0,8.0,8.0,24.1,100.34,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-23 03:00:00,2023,5,23,03:00,10.2,1.7,55.0,5.0,5.0,24.1,100.33,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-23 04:00:00,2023,5,23,04:00,9.1,2.4,63.0,2.0,9.0,24.1,100.35,Clear
-79.63,43.68,TORONTO INTL A,2023-05-23 05:00:00,2023,5,23,05:00,9.2,2.8,64.0,3.0,8.0,24.1,100.37,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-23 06:00:00,2023,5,23,06:00,10.3,3.4,62.0,4.0,7.0,24.1,100.38,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-23 07:00:00,2023,5,23,07:00,12.5,2.0,49.0,5.0,10.0,24.1,100.38,Cloudy
-79.63,43.68,TORONTO INTL A,2023-05-23 08:00:00,2023,5,23,08:00,14.8,3.0,45.0,10.0,8.0,24.1,100.4,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-23 09:00:00,2023,5,23,09:00,16.9,4.0,42.0,11.0,11.0,24.1,100.37,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-23 10:00:00,2023,5,23,10:00,17.7,4.2,40.0,8.0,11.0,24.1,100.33,Cloudy
-79.63,43.68,TORONTO INTL A,2023-05-23 11:00:00,2023,5,23,11:00,18.8,6.0,43.0,7.0,10.0,24.1,100.3,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-23 12:00:00,2023,5,23,12:00,20.1,5.0,37.0,9.0,6.0,24.1,100.26,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-23 13:00:00,2023,5,23,13:00,19.7,3.9,35.0,13.0,15.0,24.1,100.18,Cloudy
-79.63,43.68,TORONTO INTL A,2023-05-23 14:00:00,2023,5,23,14:00,19.9,3.4,33.0,14.0,15.0,24.1,100.12,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-23 15:00:00,2023,5,23,15:00,20.2,6.4,40.0,17.0,12.0,24.1,100.06,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-23 16:00:00,2023,5,23,16:00,18.6,4.2,38.0,15.0,13.0,24.1,100.01,Cloudy
-79.63,43.68,TORONTO INTL A,2023-05-23 17:00:00,2023,5,23,17:00,18.0,3.3,37.0,16.0,10.0,24.1,99.96,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-23 18:00:00,2023,5,23,18:00,16.8,3.5,41.0,15.0,13.0,24.1,99.91,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-23 19:00:00,2023,5,23,19:00,15.8,4.3,46.0,15.0,8.0,24.1,99.89,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2023-05-23 20:00:00,2023,5,23,20:00,14.9,5.3,52.0,18.0,7.0,24.1,99.88,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-23 21:00:00,2023,5,23,21:00,14.2,5.4,55.0,17.0,3.0,24.1,99.9,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-23 22:00:00,2023,5,23,22:00,14.6,6.5,58.0,31.0,8.0,24.1,99.88,Mainly Clear
-79.63,43.68,TORONTO INTL A,2023-05-23 23:00:00,2023,5,23,23:00,13.9,6.7,61.0,28.0,8.0,24.1,99.83,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-24 00:00:00,2023,5,24,00:00,14.8,7.1,60.0,30.0,6.0,24.1,99.81,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-24 01:00:00,2023,5,24,01:00,14.9,8.6,66.0,20.0,5.0,24.1,99.75,Mainly Clear
-79.63,43.68,TORONTO INTL A,2023-05-24 02:00:00,2023,5,24,02:00,13.6,7.7,67.0,17.0,4.0,24.1,99.7,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-24 03:00:00,2023,5,24,03:00,15.0,8.2,63.0,34.0,24.0,24.1,99.72,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-24 04:00:00,2023,5,24,04:00,14.3,7.7,64.0,34.0,14.0,24.1,99.67,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2023-05-24 05:00:00,2023,5,24,05:00,14.0,7.1,63.0,34.0,14.0,19.3,99.67,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-24 06:00:00,2023,5,24,06:00,13.8,7.0,63.0,36.0,12.0,24.1,99.73,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-24 07:00:00,2023,5,24,07:00,14.5,7.7,63.0,1.0,18.0,24.1,99.8,Cloudy
-79.63,43.68,TORONTO INTL A,2023-05-24 08:00:00,2023,5,24,08:00,13.3,9.2,76.0,36.0,28.0,19.3,99.93,Rain
-79.63,43.68,TORONTO INTL A,2023-05-24 09:00:00,2023,5,24,09:00,13.3,10.4,83.0,36.0,16.0,24.1,99.96,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-24 10:00:00,2023,5,24,10:00,11.7,9.2,85.0,33.0,34.0,24.1,100.03,Cloudy
-79.63,43.68,TORONTO INTL A,2023-05-24 11:00:00,2023,5,24,11:00,13.2,8.5,73.0,35.0,30.0,24.1,100.1,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-24 12:00:00,2023,5,24,12:00,14.4,8.2,66.0,35.0,26.0,24.1,100.14,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-24 13:00:00,2023,5,24,13:00,14.0,7.6,65.0,35.0,21.0,24.1,100.15,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2023-05-24 14:00:00,2023,5,24,14:00,15.7,5.0,49.0,35.0,26.0,24.1,100.15,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-24 15:00:00,2023,5,24,15:00,16.2,1.9,38.0,36.0,32.0,24.1,100.16,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-24 16:00:00,2023,5,24,16:00,15.5,3.0,43.0,35.0,32.0,24.1,100.17,Clear
-79.63,43.68,TORONTO INTL A,2023-05-24 17:00:00,2023,5,24,17:00,15.1,1.8,40.0,36.0,28.0,24.1,100.17,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-24 18:00:00,2023,5,24,18:00,13.7,0.6,40.0,35.0,31.0,24.1,100.17,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-24 19:00:00,2023,5,24,19:00,12.1,-0.2,43.0,35.0,30.0,24.1,100.22,Clear
-79.63,43.68,TORONTO INTL A,2023-05-24 20:00:00,2023,5,24,20:00,10.2,-0.9,46.0,36.0,27.0,24.1,100.3,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-24 21:00:00,2023,5,24,21:00,8.8,-0.7,51.0,35.0,19.0,24.1,100.38,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-24 22:00:00,2023,5,24,22:00,7.8,0.2,58.0,36.0,19.0,24.1,100.43,Clear
-79.63,43.68,TORONTO INTL A,2023-05-24 23:00:00,2023,5,24,23:00,7.6,-2.3,50.0,3.0,29.0,24.1,100.48,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-25 00:00:00,2023,5,25,00:00,6.2,-2.2,55.0,4.0,22.0,24.1,100.56,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-25 01:00:00,2023,5,25,01:00,5.3,-2.0,59.0,3.0,16.0,24.1,100.6,Clear
-79.63,43.68,TORONTO INTL A,2023-05-25 02:00:00,2023,5,25,02:00,4.8,-1.9,62.0,2.0,17.0,24.1,100.59,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-25 03:00:00,2023,5,25,03:00,4.6,-1.6,64.0,35.0,15.0,24.1,100.59,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-25 04:00:00,2023,5,25,04:00,4.2,-1.3,68.0,1.0,16.0,24.1,100.61,Mainly Clear
-79.63,43.68,TORONTO INTL A,2023-05-25 05:00:00,2023,5,25,05:00,4.2,-1.0,69.0,36.0,13.0,24.1,100.62,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-25 06:00:00,2023,5,25,06:00,5.3,-0.4,67.0,36.0,11.0,24.1,100.68,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-25 07:00:00,2023,5,25,07:00,7.3,0.2,60.0,1.0,13.0,24.1,100.68,Mainly Clear
-79.63,43.68,TORONTO INTL A,2023-05-25 08:00:00,2023,5,25,08:00,8.8,-0.4,52.0,3.0,15.0,24.1,100.68,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-25 09:00:00,2023,5,25,09:00,10.1,0.3,51.0,3.0,12.0,24.1,100.66,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-25 10:00:00,2023,5,25,10:00,11.9,0.3,45.0,5.0,13.0,24.1,100.63,Clear
-79.63,43.68,TORONTO INTL A,2023-05-25 11:00:00,2023,5,25,11:00,13.3,1.6,45.0,4.0,17.0,24.1,100.6,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-25 12:00:00,2023,5,25,12:00,13.9,2.1,45.0,12.0,12.0,24.1,100.57,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-25 13:00:00,2023,5,25,13:00,13.5,3.1,49.0,16.0,14.0,24.1,100.54,Clear
-79.63,43.68,TORONTO INTL A,2023-05-25 14:00:00,2023,5,25,14:00,14.5,4.1,49.0,15.0,11.0,24.1,100.5,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-25 15:00:00,2023,5,25,15:00,14.9,3.3,46.0,17.0,14.0,24.1,100.46,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-25 16:00:00,2023,5,25,16:00,15.7,3.4,43.0,14.0,16.0,24.1,100.41,Clear
-79.63,43.68,TORONTO INTL A,2023-05-25 17:00:00,2023,5,25,17:00,14.9,3.1,45.0,15.0,14.0,24.1,100.38,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-25 18:00:00,2023,5,25,18:00,14.7,2.1,42.0,14.0,13.0,24.1,100.38,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-25 19:00:00,2023,5,25,19:00,13.6,1.8,45.0,14.0,9.0,24.1,100.4,Clear
-79.63,43.68,TORONTO INTL A,2023-05-25 20:00:00,2023,5,25,20:00,12.2,1.3,47.0,14.0,6.0,24.1,100.44,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-25 21:00:00,2023,5,25,21:00,11.7,0.3,46.0,1.0,15.0,24.1,100.45,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-25 22:00:00,2023,5,25,22:00,11.0,-1.2,43.0,36.0,28.0,24.1,100.49,Clear
-79.63,43.68,TORONTO INTL A,2023-05-25 23:00:00,2023,5,25,23:00,9.9,-1.8,44.0,36.0,16.0,24.1,100.49,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-26 00:00:00,2023,5,26,00:00,9.6,-1.7,45.0,35.0,16.0,24.1,100.51,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-26 01:00:00,2023,5,26,01:00,8.8,-0.9,50.0,36.0,19.0,24.1,100.5,Clear
-79.63,43.68,TORONTO INTL A,2023-05-26 02:00:00,2023,5,26,02:00,8.4,-1.0,51.0,35.0,19.0,24.1,100.5,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-26 03:00:00,2023,5,26,03:00,7.2,-0.4,58.0,36.0,12.0,24.1,100.55,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-26 04:00:00,2023,5,26,04:00,7.0,0.0,61.0,35.0,16.0,24.1,100.58,Clear
-79.63,43.68,TORONTO INTL A,2023-05-26 05:00:00,2023,5,26,05:00,7.2,0.0,60.0,35.0,10.0,24.1,100.63,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-26 06:00:00,2023,5,26,06:00,8.6,0.1,55.0,35.0,13.0,24.1,100.72,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-26 07:00:00,2023,5,26,07:00,10.9,1.7,53.0,36.0,14.0,24.1,100.75,Clear
-79.63,43.68,TORONTO INTL A,2023-05-26 08:00:00,2023,5,26,08:00,13.3,2.6,48.0,36.0,12.0,24.1,100.78,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-26 09:00:00,2023,5,26,09:00,15.8,2.9,42.0,1.0,7.0,24.1,100.8,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-26 10:00:00,2023,5,26,10:00,17.9,0.7,31.0,34.0,10.0,24.1,100.76,Clear
-79.63,43.68,TORONTO INTL A,2023-05-26 11:00:00,2023,5,26,11:00,18.6,-0.2,28.0,1.0,8.0,24.1,100.73,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-26 12:00:00,2023,5,26,12:00,19.6,0.2,27.0,34.0,16.0,24.1,100.68,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-26 13:00:00,2023,5,26,13:00,19.0,3.3,35.0,13.0,19.0,24.1,100.66,Clear
-79.63,43.68,TORONTO INTL A,2023-05-26 14:00:00,2023,5,26,14:00,19.6,1.4,29.0,14.0,17.0,24.1,100.63,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-26 15:00:00,2023,5,26,15:00,19.3,0.8,29.0,15.0,14.0,24.1,100.59,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-26 16:00:00,2023,5,26,16:00,19.6,0.1,27.0,15.0,16.0,24.1,100.55,Clear
-79.63,43.68,TORONTO INTL A,2023-05-26 17:00:00,2023,5,26,17:00,19.1,0.5,28.0,15.0,14.0,24.1,100.54,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-26 18:00:00,2023,5,26,18:00,18.2,0.2,29.0,15.0,14.0,24.1,100.48,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-26 19:00:00,2023,5,26,19:00,17.5,0.8,32.0,17.0,6.0,24.1,100.51,Clear
-79.63,43.68,TORONTO INTL A,2023-05-26 20:00:00,2023,5,26,20:00,16.6,-0.1,32.0,18.0,7.0,24.1,100.52,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-26 21:00:00,2023,5,26,21:00,15.9,0.2,34.0,26.0,4.0,24.1,100.57,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-26 22:00:00,2023,5,26,22:00,15.7,0.4,35.0,25.0,4.0,24.1,100.59,Clear
-79.63,43.68,TORONTO INTL A,2023-05-26 23:00:00,2023,5,26,23:00,14.3,0.2,38.0,34.0,11.0,24.1,100.6,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-27 00:00:00,2023,5,27,00:00,12.1,1.6,48.0,30.0,7.0,24.1,100.62,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-27 01:00:00,2023,5,27,01:00,12.8,0.8,44.0,2.0,9.0,24.1,100.61,Clear
-79.63,43.68,TORONTO INTL A,2023-05-27 02:00:00,2023,5,27,02:00,11.4,1.4,50.0,34.0,5.0,24.1,100.61,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-27 03:00:00,2023,5,27,03:00,9.9,2.1,58.0,1.0,13.0,24.1,100.58,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-27 04:00:00,2023,5,27,04:00,8.7,2.4,64.0,30.0,9.0,24.1,100.62,Clear
-79.63,43.68,TORONTO INTL A,2023-05-27 05:00:00,2023,5,27,05:00,9.5,1.7,58.0,33.0,4.0,24.1,100.65,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-27 06:00:00,2023,5,27,06:00,12.3,3.4,54.0,32.0,3.0,24.1,100.68,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-27 07:00:00,2023,5,27,07:00,14.3,4.5,51.0,24.0,4.0,24.1,100.75,Clear
-79.63,43.68,TORONTO INTL A,2023-05-27 09:00:00,2023,5,27,09:00,19.1,3.1,34.0,30.0,6.0,24.1,100.76,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-27 10:00:00,2023,5,27,10:00,20.1,1.8,29.0,33.0,8.0,24.1,100.74,Clear
-79.63,43.68,TORONTO INTL A,2023-05-27 11:00:00,2023,5,27,11:00,21.3,2.2,28.0,12.0,4.0,24.1,100.69,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-27 12:00:00,2023,5,27,12:00,21.7,5.3,34.0,16.0,8.0,24.1,100.64,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-27 13:00:00,2023,5,27,13:00,22.4,2.3,26.0,15.0,12.0,24.1,100.58,Clear
-79.63,43.68,TORONTO INTL A,2023-05-27 14:00:00,2023,5,27,14:00,22.6,1.8,25.0,16.0,13.0,24.1,100.5,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-27 15:00:00,2023,5,27,15:00,23.5,4.0,28.0,15.0,13.0,24.1,100.47,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-27 16:00:00,2023,5,27,16:00,22.8,2.8,27.0,17.0,16.0,24.1,100.41,Mainly Clear
-79.63,43.68,TORONTO INTL A,2023-05-27 17:00:00,2023,5,27,17:00,22.8,2.1,25.0,15.0,14.0,24.1,100.36,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-27 18:00:00,2023,5,27,18:00,22.0,1.4,25.0,15.0,11.0,24.1,100.3,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-27 19:00:00,2023,5,27,19:00,21.0,1.2,27.0,16.0,8.0,24.1,100.32,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,2023-05-27 20:00:00,2023,5,27,20:00,20.1,1.9,30.0,14.0,6.0,24.1,100.34,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-27 21:00:00,2023,5,27,21:00,18.1,3.5,37.0,36.0,3.0,24.1,100.36,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-27 22:00:00,2023,5,27,22:00,17.7,4.7,42.0,35.0,16.0,24.1,100.36,Mainly Clear
-79.63,43.68,TORONTO INTL A,2023-05-27 23:00:00,2023,5,27,23:00,16.5,2.0,38.0,36.0,16.0,24.1,100.34,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-28 00:00:00,2023,5,28,00:00,15.2,2.3,42.0,36.0,11.0,24.1,100.31,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-28 01:00:00,2023,5,28,01:00,14.6,2.2,43.0,34.0,10.0,24.1,100.28,Clear
-79.63,43.68,TORONTO INTL A,2023-05-28 02:00:00,2023,5,28,02:00,14.3,2.2,44.0,33.0,5.0,24.1,100.24,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-28 03:00:00,2023,5,28,03:00,13.2,2.9,50.0,33.0,7.0,24.1,100.21,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-28 04:00:00,2023,5,28,04:00,12.6,2.1,48.0,30.0,4.0,24.1,100.18,Clear
-79.63,43.68,TORONTO INTL A,2023-05-28 05:00:00,2023,5,28,05:00,13.0,1.8,46.0,34.0,9.0,24.1,100.19,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-28 06:00:00,2023,5,28,06:00,14.8,2.2,42.0,31.0,7.0,24.1,100.18,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-28 07:00:00,2023,5,28,07:00,17.5,2.6,37.0,32.0,8.0,24.1,100.16,Mainly Clear
-79.63,43.68,TORONTO INTL A,2023-05-28 08:00:00,2023,5,28,08:00,19.9,1.9,30.0,3.0,7.0,24.1,100.19,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-28 09:00:00,2023,5,28,09:00,22.1,3.4,29.0,23.0,4.0,24.1,100.17,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-28 10:00:00,2023,5,28,10:00,23.8,3.6,27.0,26.0,6.0,24.1,100.14,Mainly Clear
-79.63,43.68,TORONTO INTL A,2023-05-28 11:00:00,2023,5,28,11:00,24.7,6.6,31.0,35.0,9.0,24.1,100.08,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-28 12:00:00,2023,5,28,12:00,25.8,5.1,26.0,3.0,14.0,24.1,99.99,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-28 13:00:00,2023,5,28,13:00,26.5,2.8,21.0,2.0,15.0,24.1,99.9,Mainly Clear
-79.63,43.68,TORONTO INTL A,2023-05-28 14:00:00,2023,5,28,14:00,26.7,-0.6,16.0,35.0,4.0,24.1,99.83,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-28 15:00:00,2023,5,28,15:00,26.6,5.0,25.0,6.0,10.0,24.1,99.77,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-28 16:00:00,2023,5,28,16:00,27.6,-0.3,16.0,36.0,9.0,24.1,99.7,Mainly Clear
-79.63,43.68,TORONTO INTL A,2023-05-28 17:00:00,2023,5,28,17:00,27.0,0.8,18.0,33.0,16.0,24.1,99.65,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-28 18:00:00,2023,5,28,18:00,25.8,-0.2,18.0,36.0,20.0,24.1,99.63,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-28 19:00:00,2023,5,28,19:00,23.9,1.3,22.0,36.0,25.0,24.1,99.64,Clear
-79.63,43.68,TORONTO INTL A,2023-05-28 20:00:00,2023,5,28,20:00,22.0,1.8,26.0,35.0,18.0,24.1,99.65,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-28 21:00:00,2023,5,28,21:00,20.4,1.4,28.0,35.0,22.0,24.1,99.68,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-28 22:00:00,2023,5,28,22:00,18.8,1.6,31.0,36.0,18.0,24.1,99.66,Clear
-79.63,43.68,TORONTO INTL A,2023-05-28 23:00:00,2023,5,28,23:00,17.8,1.8,34.0,36.0,17.0,24.1,99.63,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-29 00:00:00,2023,5,29,00:00,16.9,1.9,36.0,36.0,13.0,24.1,99.65,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-29 01:00:00,2023,5,29,01:00,16.0,2.0,39.0,36.0,15.0,24.1,99.62,Clear
-79.63,43.68,TORONTO INTL A,2023-05-29 02:00:00,2023,5,29,02:00,16.0,1.4,37.0,35.0,18.0,24.1,99.61,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-29 03:00:00,2023,5,29,03:00,15.3,1.7,39.0,35.0,18.0,24.1,99.59,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-29 04:00:00,2023,5,29,04:00,14.9,2.2,42.0,35.0,14.0,24.1,99.6,Clear
-79.63,43.68,TORONTO INTL A,2023-05-29 05:00:00,2023,5,29,05:00,13.9,3.5,49.0,36.0,16.0,24.1,99.64,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-29 06:00:00,2023,5,29,06:00,15.3,5.1,50.0,35.0,8.0,24.1,99.68,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-29 07:00:00,2023,5,29,07:00,18.3,6.7,46.0,35.0,9.0,24.1,99.74,Clear
-79.63,43.68,TORONTO INTL A,2023-05-29 08:00:00,2023,5,29,08:00,21.4,7.1,39.0,7.0,18.0,24.1,99.78,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-29 09:00:00,2023,5,29,09:00,21.9,7.6,39.0,11.0,13.0,24.1,99.83,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-29 10:00:00,2023,5,29,10:00,22.3,7.7,39.0,8.0,12.0,24.1,99.81,Clear
-79.63,43.68,TORONTO INTL A,2023-05-29 11:00:00,2023,5,29,11:00,23.3,6.9,34.0,11.0,13.0,24.1,99.77,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-29 12:00:00,2023,5,29,12:00,23.5,7.6,36.0,12.0,10.0,24.1,99.75,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-29 13:00:00,2023,5,29,13:00,23.3,8.7,39.0,16.0,14.0,24.1,99.75,Mainly Clear
-79.63,43.68,TORONTO INTL A,2023-05-29 14:00:00,2023,5,29,14:00,23.7,7.6,35.0,15.0,11.0,24.1,99.68,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-29 15:00:00,2023,5,29,15:00,24.3,10.1,40.0,12.0,9.0,24.1,99.64,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-29 16:00:00,2023,5,29,16:00,23.9,8.2,36.0,13.0,18.0,24.1,99.63,Mainly Clear
-79.63,43.68,TORONTO INTL A,2023-05-29 17:00:00,2023,5,29,17:00,23.6,7.2,34.0,12.0,11.0,24.1,99.62,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-29 18:00:00,2023,5,29,18:00,23.8,6.8,33.0,12.0,8.0,24.1,99.6,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-29 19:00:00,2023,5,29,19:00,22.0,6.4,36.0,16.0,8.0,24.1,99.65,Clear
-79.63,43.68,TORONTO INTL A,2023-05-29 20:00:00,2023,5,29,20:00,20.6,5.8,38.0,15.0,5.0,24.1,99.67,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-29 21:00:00,2023,5,29,21:00,19.8,6.4,41.0,8.0,9.0,24.1,99.72,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-29 22:00:00,2023,5,29,22:00,18.8,6.1,43.0,8.0,9.0,24.1,99.76,Clear
-79.63,43.68,TORONTO INTL A,2023-05-29 23:00:00,2023,5,29,23:00,18.3,5.8,43.0,8.0,9.0,24.1,99.78,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-30 00:00:00,2023,5,30,00:00,17.6,5.2,44.0,9.0,6.0,24.1,99.79,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-30 01:00:00,2023,5,30,01:00,17.2,4.3,42.0,8.0,5.0,24.1,99.78,Clear
-79.63,43.68,TORONTO INTL A,2023-05-30 02:00:00,2023,5,30,02:00,16.8,4.5,44.0,4.0,3.0,24.1,99.76,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-30 03:00:00,2023,5,30,03:00,16.3,5.1,47.0,6.0,4.0,24.1,99.77,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-30 04:00:00,2023,5,30,04:00,15.9,5.0,48.0,11.0,5.0,24.1,99.77,Clear
-79.63,43.68,TORONTO INTL A,2023-05-30 05:00:00,2023,5,30,05:00,15.2,6.2,55.0,2.0,7.0,24.1,99.81,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-30 06:00:00,2023,5,30,06:00,16.3,7.8,57.0,4.0,10.0,24.1,99.83,Unknown
-79.63,43.68,TORONTO INTL A,2023-05-30 07:00:00,2023,5,30,07:00,18.5,5.1,41.0,8.0,10.0,24.1,99.89,Clear
-79.63,43.68,TORONTO INTL A,2023-05-30 08:00:00,2023,5,30,08:00,20.3,5.3,37.0,10.0,10.0,24.1,99.93,Unknown
